Drug1_ID,Drug1_Name,Drug2_ID,Drug2_Name,Prediction_Score,Predicted_Type_Index,Predicted_Type_Name,Interaction_Translation,True_Type_Index,True_Type_Name,Match
DB00622,Nicardipine,DB08932,Macitentan,0.9597711563110352,60,Type_60,Nicardipine may increase the hypotensive activities of Macitentan.,47,Type_47,No
DB00554,Piroxicam,DB00613,Amodiaquine,0.9576306343078613,47,Type_47,The metabolism of Amodiaquine can be decreased when combined with Piroxicam.,73,Type_73,No
DB00448,Lansoprazole,DB01026,Ketoconazole,0.8202694654464722,47,Type_47,The metabolism of Ketoconazole can be decreased when combined with Lansoprazole.,75,Type_75,No
DB00428,Streptozocin,DB08934,Sofosbuvir,0.71928870677948,73,Type_73,The serum concentration of Sofosbuvir can be increased when it is combined with Streptozocin.,75,Type_75,No
DB00881,Quinapril,DB04576,Fleroxacin,0.8189033269882202,49,Type_49,The risk or severity of adverse effects can be increased when Quinapril is combined with Fleroxacin.,75,Type_75,No
DB00598,Labetalol,DB00820,Tadalafil,0.7248969674110413,10,Type_10,Labetalol may increase the antihypertensive activities of Tadalafil.,60,Type_60,No
DB00257,Clotrimazole,DB09073,Palbociclib,0.9915532469749451,73,Type_73,The serum concentration of Palbociclib can be increased when it is combined with Clotrimazole.,47,Type_47,No
DB01166,Cilostazol,DB01628,Etoricoxib,0.8241526484489441,53,Type_53,Cilostazol may increase the antiplatelet activities of Etoricoxib.,73,Type_73,No
DB00736,Esomeprazole,DB01263,Posaconazole,0.8991824388504028,47,Type_47,The metabolism of Posaconazole can be decreased when combined with Esomeprazole.,75,Type_75,No
DB00496,Darifenacin,DB09054,Idelalisib,0.9040236473083496,47,Type_47,The metabolism of Idelalisib can be decreased when combined with Darifenacin.,73,Type_73,No
DB01095,Fluvastatin,DB08860,Pitavastatin,0.7194456458091736,73,Type_73,The serum concentration of Pitavastatin can be increased when it is combined with Fluvastatin.,47,Type_47,No
DB00254,Doxycycline,DB09039,Eliglustat,0.7314525246620178,47,Type_47,The metabolism of Eliglustat can be decreased when combined with Doxycycline.,73,Type_73,No
DB00297,Bupivacaine,DB08881,Vemurafenib,0.817847490310669,75,Type_75,The serum concentration of Vemurafenib can be decreased when it is combined with Bupivacaine.,73,Type_73,No
DB00176,Fluvoxamine,DB00934,Maprotiline,0.8066262602806091,49,Type_49,The risk or severity of adverse effects can be increased when Fluvoxamine is combined with Maprotiline.,47,Type_47,No
DB00451,Levothyroxine,DB01223,Aminophylline,0.7208893299102783,75,Type_75,The serum concentration of Aminophylline can be decreased when it is combined with Levothyroxine.,4,Type_4,No
DB00203,Sildenafil,DB00212,Remikiren,0.8847044110298157,10,Type_10,Sildenafil may increase the antihypertensive activities of Remikiren.,73,Type_73,No
DB00418,Secobarbital,DB04574,Estrone sulfate,0.8176460862159729,4,Type_4,The metabolism of Estrone sulfate can be increased when combined with Secobarbital.,70,Type_70,No
DB06708,Lumefantrine,DB09241,Methylene blue,0.7251501083374023,47,Type_47,The metabolism of Methylene blue can be decreased when combined with Lumefantrine.,73,Type_73,No
DB00339,Pyrazinamide,DB01045,Rifampicin,0.8209107518196106,4,Type_4,The metabolism of Rifampicin can be increased when combined with Pyrazinamide.,80,Type_80,No
DB00320,Dihydroergotamine,DB09120,Zucapsaicin,0.9955413937568665,47,Type_47,The metabolism of Zucapsaicin can be decreased when combined with Dihydroergotamine.,49,Type_49,No
DB00474,Methohexital,DB09204,Arotinolol,0.8105239272117615,60,Type_60,Methohexital may increase the hypotensive activities of Arotinolol.,75,Type_75,No
DB00353,Methylergometrine,DB01263,Posaconazole,0.8911609053611755,49,Type_49,The risk or severity of adverse effects can be increased when Methylergometrine is combined with Posaconazole.,73,Type_73,No
DB00177,Valsartan,DB00477,Chlorpromazine,0.7899491786956787,47,Type_47,The metabolism of Chlorpromazine can be decreased when combined with Valsartan.,49,Type_49,No
DB00255,Diethylstilbestrol,DB01586,Ursodeoxycholic acid,0.8033477663993835,75,Type_75,The serum concentration of Ursodeoxycholic acid can be decreased when it is combined with Diethylstilbestrol.,70,Type_70,No
DB00910,Paricalcitol,DB01026,Ketoconazole,0.9562410116195679,47,Type_47,The metabolism of Ketoconazole can be decreased when combined with Paricalcitol.,73,Type_73,No
DB00396,Progesterone,DB00582,Voriconazole,0.7504338026046753,47,Type_47,The metabolism of Voriconazole can be decreased when combined with Progesterone.,13,Type_13,No
DB00457,Prazosin,DB07615,Tranilast,0.8745846748352051,37,Type_37,Prazosin may decrease the antihypertensive activities of Tranilast.,60,Type_60,No
DB00283,Clemastine,DB00834,Mifepristone,0.8091130256652832,73,Type_73,The serum concentration of Mifepristone can be increased when it is combined with Clemastine.,47,Type_47,No
DB01072,Atazanavir,DB01198,Zopiclone,0.8158144354820251,47,Type_47,The metabolism of Zopiclone can be decreased when combined with Atazanavir.,73,Type_73,No
DB00675,Tamoxifen,DB01156,Bupropion,0.8549692034721375,47,Type_47,The metabolism of Bupropion can be decreased when combined with Tamoxifen.,73,Type_73,No
DB00484,Brimonidine,DB05271,Rotigotine,0.7114543914794922,16,Type_16,Brimonidine may increase the central nervous system depressant (CNS depressant) activities of Rotigotine.,32,Type_32,No
DB00305,Mitomycin,DB00541,Vincristine,0.8895739912986755,73,Type_73,The serum concentration of Vincristine can be increased when it is combined with Mitomycin.,49,Type_49,No
DB00750,Prilocaine,DB09112,Nitrous acid,0.7220213413238525,32,Type_32,Prilocaine may increase the sedative activities of Nitrous acid.,49,Type_49,No
DB00393,Nimodipine,DB00774,Hydroflumethiazide,0.9649724960327148,49,Type_49,The risk or severity of adverse effects can be increased when Nimodipine is combined with Hydroflumethiazide.,60,Type_60,No
DB06800,Methylnaltrexone,DB09272,Eluxadoline,0.8627874255180359,73,Type_73,The serum concentration of Eluxadoline can be increased when it is combined with Methylnaltrexone.,49,Type_49,No
DB00501,Cimetidine,DB09048,Netupitant,0.9285484552383423,73,Type_73,The serum concentration of Netupitant can be increased when it is combined with Cimetidine.,47,Type_47,No
DB00564,Carbamazepine,DB08875,Cabozantinib,0.7700698971748352,4,Type_4,The metabolism of Cabozantinib can be increased when combined with Carbamazepine.,75,Type_75,No
DB00908,Quinidine,DB09183,Dasabuvir,0.907736599445343,47,Type_47,The metabolism of Dasabuvir can be decreased when combined with Quinidine.,73,Type_73,No
DB00176,Fluvoxamine,DB05246,Methsuximide,0.9451261758804321,49,Type_49,The risk or severity of adverse effects can be increased when Fluvoxamine is combined with Methsuximide.,47,Type_47,No
DB00831,Trifluoperazine,DB09330,Osimertinib,0.9221231937408447,73,Type_73,The serum concentration of Osimertinib can be increased when it is combined with Trifluoperazine.,75,Type_75,No
DB00391,Sulpiride,DB01235,Levodopa,0.9874330163002014,49,Type_49,The risk or severity of adverse effects can be increased when Sulpiride is combined with Levodopa.,70,Type_70,No
DB00780,Phenelzine,DB01174,Phenobarbital,0.9534006118774414,49,Type_49,The risk or severity of adverse effects can be increased when Phenelzine is combined with Phenobarbital.,60,Type_60,No
DB00808,Indapamide,DB01174,Phenobarbital,0.7912930250167847,60,Type_60,Indapamide may increase the hypotensive activities of Phenobarbital.,4,Type_4,No
DB01222,Budesonide,DB06636,Isavuconazonium,0.8156319260597229,47,Type_47,The metabolism of Isavuconazonium can be decreased when combined with Budesonide.,73,Type_73,No
DB01202,Levetiracetam,DB06148,Mianserin,0.8093131184577942,49,Type_49,The risk or severity of adverse effects can be increased when Levetiracetam is combined with Mianserin.,70,Type_70,No
DB00732,Atracurium besylate,DB04574,Estrone sulfate,0.784031867980957,73,Type_73,The serum concentration of Estrone sulfate can be increased when it is combined with Atracurium besylate.,22,Type_22,No
DB00182,Amphetamine,DB00956,Hydrocodone,0.9299479126930237,69,Type_69,Amphetamine may increase the analgesic activities of Hydrocodone.,49,Type_49,No
DB00166,Lipoic acid,DB01397,Magnesium salicylate,0.9941805601119995,70,Type_70,The therapeutic efficacy of Magnesium salicylate can be decreased when used in combination with Lipoic acid.,67,Type_67,No
DB00313,Valproic acid,DB06201,Rufinamide,0.9712601900100708,49,Type_49,The risk or severity of adverse effects can be increased when Valproic acid is combined with Rufinamide.,73,Type_73,No
DB00956,Hydrocodone,DB01045,Rifampicin,0.8910360336303711,4,Type_4,The metabolism of Rifampicin can be increased when combined with Hydrocodone.,75,Type_75,No
DB00176,Fluvoxamine,DB01656,Roflumilast,0.7259821891784668,73,Type_73,The serum concentration of Roflumilast can be increased when it is combined with Fluvoxamine.,77,Type_77,No
DB00215,Citalopram,DB00914,Phenformin,0.9856385588645935,9,Type_9,Citalopram may increase the hypoglycemic activities of Phenformin.,47,Type_47,No
DB00289,Atomoxetine,DB09083,Ivabradine,0.7743670344352722,20,Type_20,Atomoxetine may increase the QTc-prolonging activities of Ivabradine.,73,Type_73,No
DB01232,Saquinavir,DB12267,Brigatinib,0.890268862247467,47,Type_47,The metabolism of Brigatinib can be decreased when combined with Saquinavir.,75,Type_75,No
DB00334,Olanzapine,DB06290,Simeprevir,0.9828255772590637,73,Type_73,The serum concentration of Simeprevir can be increased when it is combined with Olanzapine.,47,Type_47,No
DB00263,Sulfisoxazole,DB08815,Lurasidone,0.875375509262085,20,Type_20,Sulfisoxazole may increase the QTc-prolonging activities of Lurasidone.,73,Type_73,No
DB00207,Azithromycin,DB00511,Acetyldigitoxin,0.7549344301223755,58,Type_58,Azithromycin may decrease the cardiotoxic activities of Acetyldigitoxin.,73,Type_73,No
DB00502,Haloperidol,DB01189,Desflurane,0.822450578212738,49,Type_49,The risk or severity of adverse effects can be increased when Haloperidol is combined with Desflurane.,20,Type_20,No
DB00539,Toremifene,DB01100,Pimozide,0.7839961051940918,20,Type_20,Toremifene may increase the QTc-prolonging activities of Pimozide.,33,Type_33,No
DB01012,Cinacalcet,DB09068,Vortioxetine,0.9527463912963867,47,Type_47,The metabolism of Vortioxetine can be decreased when combined with Cinacalcet.,73,Type_73,No
DB01067,Glipizide,DB01263,Posaconazole,0.7013683915138245,47,Type_47,The metabolism of Posaconazole can be decreased when combined with Glipizide.,9,Type_9,No
DB00195,Betaxolol,DB00468,Quinine,0.9415061473846436,47,Type_47,The metabolism of Quinine can be decreased when combined with Betaxolol.,60,Type_60,No
DB00320,Dihydroergotamine,DB00333,Methadone,0.9280974864959717,47,Type_47,The metabolism of Methadone can be decreased when combined with Dihydroergotamine.,49,Type_49,No
DB00325,Nitroprusside,DB00521,Carteolol,0.9072213768959045,60,Type_60,Nitroprusside may increase the hypotensive activities of Carteolol.,49,Type_49,No
DB00458,Imipramine,DB00589,Lisuride,0.805086612701416,49,Type_49,The risk or severity of adverse effects can be increased when Imipramine is combined with Lisuride.,47,Type_47,No
DB00976,Telithromycin,DB09262,Imidafenacin,0.9529995322227478,47,Type_47,The metabolism of Imidafenacin can be decreased when combined with Telithromycin.,73,Type_73,No
DB01129,Rabeprazole,DB01263,Posaconazole,0.9054346084594727,47,Type_47,The metabolism of Posaconazole can be decreased when combined with Rabeprazole.,75,Type_75,No
DB00312,Pentobarbital,DB08875,Cabozantinib,0.837993323802948,4,Type_4,The metabolism of Cabozantinib can be increased when combined with Pentobarbital.,75,Type_75,No
DB00318,Codeine,DB00333,Methadone,0.7601875066757202,49,Type_49,The risk or severity of adverse effects can be increased when Codeine is combined with Methadone.,70,Type_70,No
DB00227,Lovastatin,DB00956,Hydrocodone,0.774231493473053,47,Type_47,The metabolism of Hydrocodone can be decreased when combined with Lovastatin.,73,Type_73,No
DB00811,Ribavirin,DB00943,Zalcitabine,0.9895601272583008,4,Type_4,The metabolism of Zalcitabine can be increased when combined with Ribavirin.,80,Type_80,No
DB00976,Telithromycin,DB01002,Levobupivacaine,0.8917872309684753,47,Type_47,The metabolism of Levobupivacaine can be decreased when combined with Telithromycin.,73,Type_73,No
DB00714,Apomorphine,DB00849,Methylphenobarbital,0.7056488990783691,49,Type_49,The risk or severity of adverse effects can be increased when Apomorphine is combined with Methylphenobarbital.,60,Type_60,No
DB01074,Perhexiline,DB09238,Manidipine,0.8698397278785706,60,Type_60,Perhexiline may increase the hypotensive activities of Manidipine.,47,Type_47,No
DB01131,Proguanil,DB06708,Lumefantrine,0.8011197447776794,47,Type_47,The metabolism of Lumefantrine can be decreased when combined with Proguanil.,33,Type_33,No
DB00501,Cimetidine,DB00908,Quinidine,0.9510505199432373,47,Type_47,The metabolism of Quinidine can be decreased when combined with Cimetidine.,73,Type_73,No
DB00884,Risedronic acid,DB01162,Terazosin,0.9906644821166992,49,Type_49,The risk or severity of adverse effects can be increased when Risedronic acid is combined with Terazosin.,60,Type_60,No
DB00363,Clozapine,DB06700,Desvenlafaxine,0.7619584798812866,49,Type_49,The risk or severity of adverse effects can be increased when Clozapine is combined with Desvenlafaxine.,73,Type_73,No
DB00220,Nelfinavir,DB00448,Lansoprazole,0.7733362317085266,47,Type_47,The metabolism of Lansoprazole can be decreased when combined with Nelfinavir.,11,Type_11,No
DB00243,Ranolazine,DB09296,Ombitasvir,0.8187493085861206,47,Type_47,The metabolism of Ombitasvir can be decreased when combined with Ranolazine.,73,Type_73,No
DB00292,Etomidate,DB00472,Fluoxetine,0.7714037299156189,37,Type_37,Etomidate may decrease the antihypertensive activities of Fluoxetine.,49,Type_49,No
DB00679,Thioridazine,DB01100,Pimozide,0.7194811701774597,20,Type_20,Thioridazine may increase the QTc-prolonging activities of Pimozide.,73,Type_73,No
DB00861,Diflunisal,DB11079,Trolamine salicylate,0.9968063831329346,49,Type_49,The risk or severity of adverse effects can be increased when Diflunisal is combined with Trolamine salicylate.,6,Type_6,No
DB00794,Primidone,DB06605,Apixaban,0.943855345249176,4,Type_4,The metabolism of Apixaban can be increased when combined with Primidone.,75,Type_75,No
DB09073,Palbociclib,DB09280,Lumacaftor,0.753463625907898,73,Type_73,The serum concentration of Lumacaftor can be increased when it is combined with Palbociclib.,75,Type_75,No
DB04865,Omacetaxine mepesuccinate,DB13783,Acemetacin,0.9616317749023438,66,Type_66,The risk or severity of bleeding can be increased when Omacetaxine mepesuccinate is combined with Acemetacin.,49,Type_49,No
DB00582,Voriconazole,DB01002,Levobupivacaine,0.7963244318962097,47,Type_47,The metabolism of Levobupivacaine can be decreased when combined with Voriconazole.,73,Type_73,No
DB00169,Cholecalciferol,DB01071,Mequitazine,0.7025346159934998,70,Type_70,The therapeutic efficacy of Mequitazine can be decreased when used in combination with Cholecalciferol.,47,Type_47,No
DB00474,Methohexital,DB01240,Epoprostenol,0.7564422488212585,4,Type_4,The metabolism of Epoprostenol can be increased when combined with Methohexital.,60,Type_60,No
DB00619,Imatinib,DB00956,Hydrocodone,0.9529725909233093,47,Type_47,The metabolism of Hydrocodone can be decreased when combined with Imatinib.,73,Type_73,No
DB01071,Mequitazine,DB09167,Dosulepin,0.8657507300376892,47,Type_47,The metabolism of Dosulepin can be decreased when combined with Mequitazine.,73,Type_73,No
DB00422,Methylphenidate,DB01069,Promethazine,0.8829582929611206,49,Type_49,The risk or severity of adverse effects can be increased when Methylphenidate is combined with Promethazine.,18,Type_18,No
DB00613,Amodiaquine,DB09054,Idelalisib,0.7737776041030884,47,Type_47,The metabolism of Idelalisib can be decreased when combined with Amodiaquine.,73,Type_73,No
