Drug1_ID,Drug1_Name,Drug2_ID,Drug2_Name,Prediction_Score,Predicted_Type_Index,Predicted_Type_Name,Interaction_Translation,True_Type_Index,True_Type_Name,Match
DB01174,Phenobarbital,DB09231,Benidipine,0.41740530729293823,4,Type_4,The metabolism of Benidipine can be increased when combined with Phenobarbital.,4,Type_4,Yes
DB01184,Domperidone,DB08880,Teriflunomide,0.41578975319862366,73,Type_73,The serum concentration of Teriflunomide can be increased when it is combined with Domperidone.,75,Type_75,No
DB00182,Amphetamine,DB01171,Moclobemide,0.4442932605743408,49,Type_49,The risk or severity of adverse effects can be increased when Amphetamine is combined with Moclobemide.,49,Type_49,Yes
DB01100,Pimozide,DB04868,Nilotinib,0.4381953179836273,20,Type_20,Pimozide may increase the QTc-prolonging activities of Nilotinib.,73,Type_73,No
DB00320,Dihydroergotamine,DB08907,Canagliflozin,0.47582384943962097,49,Type_49,The risk or severity of adverse effects can be increased when Dihydroergotamine is combined with Canagliflozin.,47,Type_47,No
DB00420,Promazine,DB08865,Crizotinib,0.45978978276252747,20,Type_20,Promazine may increase the QTc-prolonging activities of Crizotinib.,20,Type_20,Yes
DB01580,Oxprenolol,DB08910,Pomalidomide,0.4472482204437256,49,Type_49,The risk or severity of adverse effects can be increased when Oxprenolol is combined with Pomalidomide.,49,Type_49,Yes
DB04573,Estriol,DB08439,Parecoxib,0.48290887475013733,73,Type_73,The serum concentration of Parecoxib can be increased when it is combined with Estriol.,81,Type_81,No
DB00285,Venlafaxine,DB04948,Lofexidine,0.4544457495212555,85,Type_85,Venlafaxine may increase the tachycardic activities of Lofexidine.,85,Type_85,Yes
DB00514,Dextromethorphan,DB01624,Zuclopenthixol,0.47938594222068787,49,Type_49,The risk or severity of adverse effects can be increased when Dextromethorphan is combined with Zuclopenthixol.,49,Type_49,Yes
DB00951,Isoniazid,DB01238,Aripiprazole,0.4868145287036896,75,Type_75,The serum concentration of Aripiprazole can be decreased when it is combined with Isoniazid.,73,Type_73,No
DB01012,Cinacalcet,DB09065,Cobicistat,0.4688396155834198,73,Type_73,The serum concentration of Cobicistat can be increased when it is combined with Cinacalcet.,47,Type_47,No
DB00604,Cisapride,DB01026,Ketoconazole,0.4932976961135864,20,Type_20,Cisapride may increase the QTc-prolonging activities of Ketoconazole.,73,Type_73,No
DB01254,Dasatinib,DB06403,Ambrisentan,0.41059550642967224,73,Type_73,The serum concentration of Ambrisentan can be increased when it is combined with Dasatinib.,73,Type_73,Yes
DB01167,Itraconazole,DB06694,Xylometazoline,0.4955741763114929,49,Type_49,The risk or severity of adverse effects can be increased when Itraconazole is combined with Xylometazoline.,49,Type_49,Yes
DB00281,Lidocaine,DB00349,Clobazam,0.45267611742019653,47,Type_47,The metabolism of Clobazam can be decreased when combined with Lidocaine.,47,Type_47,Yes
DB00448,Lansoprazole,DB00615,Rifabutin,0.4693753719329834,75,Type_75,The serum concentration of Rifabutin can be decreased when it is combined with Lansoprazole.,4,Type_4,No
DB00418,Secobarbital,DB09570,Ixazomib,0.38247397541999817,4,Type_4,The metabolism of Ixazomib can be increased when combined with Secobarbital.,4,Type_4,Yes
DB01656,Roflumilast,DB06772,Cabazitaxel,0.42601388692855835,4,Type_4,The metabolism of Cabazitaxel can be increased when combined with Roflumilast.,34,Type_34,No
DB00890,Dienestrol,DB00949,Felbamate,0.3812405467033386,70,Type_70,The therapeutic efficacy of Felbamate can be decreased when used in combination with Dienestrol.,75,Type_75,No
DB01179,Podofilox,DB09280,Lumacaftor,0.4935370087623596,75,Type_75,The serum concentration of Lumacaftor can be decreased when it is combined with Podofilox.,75,Type_75,Yes
DB01095,Fluvastatin,DB06712,Nilvadipine,0.4574452042579651,73,Type_73,The serum concentration of Nilvadipine can be increased when it is combined with Fluvastatin.,73,Type_73,Yes
DB00472,Fluoxetine,DB00960,Pindolol,0.4284290373325348,47,Type_47,The metabolism of Pindolol can be decreased when combined with Fluoxetine.,47,Type_47,Yes
DB01320,Fosphenytoin,DB06287,Temsirolimus,0.48861488699913025,75,Type_75,The serum concentration of Temsirolimus can be decreased when it is combined with Fosphenytoin.,75,Type_75,Yes
DB00252,Phenytoin,DB09065,Cobicistat,0.4641111195087433,73,Type_73,The serum concentration of Cobicistat can be increased when it is combined with Phenytoin.,75,Type_75,No
DB00598,Labetalol,DB01151,Desipramine,0.42489105463027954,47,Type_47,The metabolism of Desipramine can be decreased when combined with Labetalol.,47,Type_47,Yes
DB00243,Ranolazine,DB08816,Ticagrelor,0.3772604763507843,73,Type_73,The serum concentration of Ticagrelor can be increased when it is combined with Ranolazine.,73,Type_73,Yes
DB00641,Simvastatin,DB00921,Buprenorphine,0.49059411883354187,73,Type_73,The serum concentration of Buprenorphine can be increased when it is combined with Simvastatin.,73,Type_73,Yes
DB00672,Chlorpropamide,DB05812,Abiraterone,0.49973633885383606,47,Type_47,The metabolism of Abiraterone can be decreased when combined with Chlorpropamide.,47,Type_47,Yes
DB00333,Methadone,DB00933,Mesoridazine,0.4904695153236389,49,Type_49,The risk or severity of adverse effects can be increased when Methadone is combined with Mesoridazine.,47,Type_47,No
DB00752,Tranylcypromine,DB00983,Formoterol,0.4961341321468353,49,Type_49,The risk or severity of adverse effects can be increased when Tranylcypromine is combined with Formoterol.,47,Type_47,No
DB00625,Efavirenz,DB01580,Oxprenolol,0.36427101492881775,73,Type_73,The serum concentration of Oxprenolol can be increased when it is combined with Efavirenz.,49,Type_49,No
DB00752,Tranylcypromine,DB00889,Granisetron,0.4811716079711914,64,Type_64,Tranylcypromine may increase the serotonergic activities of Granisetron.,64,Type_64,Yes
DB01043,Memantine,DB09275,Bismuth subcitrate potassium,0.4778922498226166,73,Type_73,The serum concentration of Bismuth subcitrate potassium can be increased when it is combined with Memantine.,73,Type_73,Yes
DB00661,Verapamil,DB09026,Aliskiren,0.4498468339443207,47,Type_47,The metabolism of Aliskiren can be decreased when combined with Verapamil.,73,Type_73,No
DB00188,Bortezomib,DB00196,Fluconazole,0.34707239270210266,47,Type_47,The metabolism of Fluconazole can be decreased when combined with Bortezomib.,47,Type_47,Yes
DB00270,Isradipine,DB01193,Acebutolol,0.48871538043022156,47,Type_47,The metabolism of Acebutolol can be decreased when combined with Isradipine.,49,Type_49,No
DB00320,Dihydroergotamine,DB01220,Rifaximin,0.42700251936912537,47,Type_47,The metabolism of Rifaximin can be decreased when combined with Dihydroergotamine.,73,Type_73,No
DB00615,Rifabutin,DB01058,Praziquantel,0.3701780140399933,75,Type_75,The serum concentration of Praziquantel can be decreased when it is combined with Rifabutin.,75,Type_75,Yes
DB01431,Allylestrenol,DB12598,Nafamostat,0.4719640016555786,70,Type_70,The therapeutic efficacy of Nafamostat can be decreased when used in combination with Allylestrenol.,70,Type_70,Yes
DB00818,Propofol,DB01193,Acebutolol,0.3647673428058624,47,Type_47,The metabolism of Acebutolol can be decreased when combined with Propofol.,49,Type_49,No
DB00549,Zafirlukast,DB00589,Lisuride,0.4367501139640808,47,Type_47,The metabolism of Lisuride can be decreased when combined with Zafirlukast.,49,Type_49,No
DB00264,Metoprolol,DB01118,Amiodarone,0.4447389841079712,47,Type_47,The metabolism of Amiodarone can be decreased when combined with Metoprolol.,73,Type_73,No
DB08873,Boceprevir,DB09227,Barnidipine,0.38232263922691345,47,Type_47,The metabolism of Barnidipine can be decreased when combined with Boceprevir.,73,Type_73,No
DB01087,Primaquine,DB01396,Digitoxin,0.348667711019516,73,Type_73,The serum concentration of Digitoxin can be increased when it is combined with Primaquine.,73,Type_73,Yes
DB00421,Spironolactone,DB00594,Amiloride,0.4764649271965027,68,Type_68,Spironolactone may increase the hyperkalemic activities of Amiloride.,68,Type_68,Yes
DB00220,Nelfinavir,DB00625,Efavirenz,0.41233938932418823,73,Type_73,The serum concentration of Efavirenz can be increased when it is combined with Nelfinavir.,47,Type_47,No
DB00412,Rosiglitazone,DB06605,Apixaban,0.36815112829208374,6,Type_6,Rosiglitazone may increase the anticoagulant activities of Apixaban.,6,Type_6,Yes
DB00715,Paroxetine,DB01233,Metoclopramide,0.4463505744934082,49,Type_49,The risk or severity of adverse effects can be increased when Paroxetine is combined with Metoclopramide.,49,Type_49,Yes
DB00653,Magnesium sulfate,DB01026,Ketoconazole,0.4555767774581909,47,Type_47,The metabolism of Ketoconazole can be decreased when combined with Magnesium sulfate.,49,Type_49,No
DB00396,Progesterone,DB01418,Acenocoumarol,0.43363696336746216,73,Type_73,The serum concentration of Acenocoumarol can be increased when it is combined with Progesterone.,70,Type_70,No
DB00196,Fluconazole,DB01232,Saquinavir,0.44778141379356384,47,Type_47,The metabolism of Saquinavir can be decreased when combined with Fluconazole.,20,Type_20,No
DB00862,Vardenafil,DB08881,Vemurafenib,0.3779270648956299,73,Type_73,The serum concentration of Vemurafenib can be increased when it is combined with Vardenafil.,75,Type_75,No
DB00568,Cinnarizine,DB00852,Pseudoephedrine,0.3500136733055115,76,Type_76,Cinnarizine may decrease the sedative activities of Pseudoephedrine.,76,Type_76,Yes
DB00914,Phenformin,DB01232,Saquinavir,0.49189111590385437,47,Type_47,The metabolism of Saquinavir can be decreased when combined with Phenformin.,70,Type_70,No
DB00279,Liothyronine,DB09070,Tibolone,0.4314347207546234,70,Type_70,The therapeutic efficacy of Tibolone can be decreased when used in combination with Liothyronine.,70,Type_70,Yes
DB00834,Mifepristone,DB01045,Rifampicin,0.4381599724292755,75,Type_75,The serum concentration of Rifampicin can be decreased when it is combined with Mifepristone.,73,Type_73,No
DB00238,Nevirapine,DB12001,Abemaciclib,0.3461586534976959,47,Type_47,The metabolism of Abemaciclib can be decreased when combined with Nevirapine.,75,Type_75,No
DB00252,Phenytoin,DB00865,Benzphetamine,0.40504005551338196,70,Type_70,The therapeutic efficacy of Benzphetamine can be decreased when used in combination with Phenytoin.,75,Type_75,No
DB00564,Carbamazepine,DB01406,Danazol,0.46185019612312317,75,Type_75,The serum concentration of Danazol can be decreased when it is combined with Carbamazepine.,47,Type_47,No
DB00252,Phenytoin,DB01614,Acepromazine,0.47360894083976746,49,Type_49,The risk or severity of adverse effects can be increased when Phenytoin is combined with Acepromazine.,49,Type_49,Yes
DB00529,Foscarnet,DB00694,Daunorubicin,0.4864458441734314,57,Type_57,Foscarnet may increase the nephrotoxic activities of Daunorubicin.,57,Type_57,Yes
DB00655,Estrone,DB00932,Tipranavir,0.39388272166252136,73,Type_73,The serum concentration of Tipranavir can be increased when it is combined with Estrone.,28,Type_28,No
DB00204,Dofetilide,DB00458,Imipramine,0.41602274775505066,20,Type_20,Dofetilide may increase the QTc-prolonging activities of Imipramine.,20,Type_20,Yes
DB01075,Diphenhydramine,DB01142,Doxepin,0.38881295919418335,49,Type_49,The risk or severity of adverse effects can be increased when Diphenhydramine is combined with Doxepin.,47,Type_47,No
DB00193,Tramadol,DB00283,Clemastine,0.4125804901123047,16,Type_16,Tramadol may increase the central nervous system depressant (CNS depressant) activities of Clemastine.,70,Type_70,No
DB00243,Ranolazine,DB00400,Griseofulvin,0.4836382567882538,47,Type_47,The metabolism of Griseofulvin can be decreased when combined with Ranolazine.,73,Type_73,No
DB00495,Zidovudine,DB06605,Apixaban,0.3891862630844116,75,Type_75,The serum concentration of Apixaban can be decreased when it is combined with Zidovudine.,75,Type_75,Yes
DB00983,Formoterol,DB01232,Saquinavir,0.3502761423587799,47,Type_47,The metabolism of Saquinavir can be decreased when combined with Formoterol.,20,Type_20,No
DB00177,Valsartan,DB01193,Acebutolol,0.44332781434059143,49,Type_49,The risk or severity of adverse effects can be increased when Valsartan is combined with Acebutolol.,49,Type_49,Yes
DB01037,Selegiline,DB08873,Boceprevir,0.4432772994041443,73,Type_73,The serum concentration of Boceprevir can be increased when it is combined with Selegiline.,47,Type_47,No
DB00207,Azithromycin,DB00315,Zolmitriptan,0.49634647369384766,47,Type_47,The metabolism of Zolmitriptan can be decreased when combined with Azithromycin.,47,Type_47,Yes
DB00810,Biperiden,DB09075,Edoxaban,0.3571321964263916,12,Type_12,Biperiden may decrease the anticoagulant activities of Edoxaban.,73,Type_73,No
DB00599,Thiopental,DB01220,Rifaximin,0.4491525888442993,73,Type_73,The serum concentration of Rifaximin can be increased when it is combined with Thiopental.,4,Type_4,No
DB00678,Losartan,DB01037,Selegiline,0.42820534110069275,60,Type_60,Losartan may increase the hypotensive activities of Selegiline.,49,Type_49,No
DB00976,Telithromycin,DB01591,Solifenacin,0.49512243270874023,47,Type_47,The metabolism of Solifenacin can be decreased when combined with Telithromycin.,47,Type_47,Yes
DB00951,Isoniazid,DB11921,Deflazacort,0.49322912096977234,47,Type_47,The metabolism of Deflazacort can be decreased when combined with Isoniazid.,75,Type_75,No
DB01193,Acebutolol,DB08931,Riociguat,0.46223849058151245,49,Type_49,The risk or severity of adverse effects can be increased when Acebutolol is combined with Riociguat.,49,Type_49,Yes
DB00625,Efavirenz,DB00752,Tranylcypromine,0.33149972558021545,49,Type_49,The risk or severity of adverse effects can be increased when Efavirenz is combined with Tranylcypromine.,49,Type_49,Yes
DB01200,Bromocriptine,DB01626,Pargyline,0.4295137822628021,47,Type_47,The metabolism of Pargyline can be decreased when combined with Bromocriptine.,9,Type_9,No
DB00321,Amitriptyline,DB00675,Tamoxifen,0.40789350867271423,20,Type_20,Amitriptyline may increase the QTc-prolonging activities of Tamoxifen.,47,Type_47,No
DB00204,Dofetilide,DB01151,Desipramine,0.3813542425632477,73,Type_73,The serum concentration of Desipramine can be increased when it is combined with Dofetilide.,20,Type_20,No
DB01166,Cilostazol,DB06636,Isavuconazonium,0.3910660743713379,47,Type_47,The metabolism of Isavuconazonium can be decreased when combined with Cilostazol.,73,Type_73,No
DB00607,Nafcillin,DB00661,Verapamil,0.3297172784805298,73,Type_73,The serum concentration of Verapamil can be increased when it is combined with Nafcillin.,4,Type_4,No
DB01138,Sulfinpyrazone,DB08880,Teriflunomide,0.4669392704963684,75,Type_75,The serum concentration of Teriflunomide can be decreased when it is combined with Sulfinpyrazone.,47,Type_47,No
DB00373,Timolol,DB05812,Abiraterone,0.476811945438385,73,Type_73,The serum concentration of Abiraterone can be increased when it is combined with Timolol.,73,Type_73,Yes
DB01214,Metipranolol,DB01242,Clomipramine,0.4541339576244354,73,Type_73,The serum concentration of Clomipramine can be increased when it is combined with Metipranolol.,49,Type_49,No
DB00320,Dihydroergotamine,DB06684,Vilazodone,0.4971226751804352,49,Type_49,The risk or severity of adverse effects can be increased when Dihydroergotamine is combined with Vilazodone.,73,Type_73,No
DB00358,Mefloquine,DB00997,Doxorubicin,0.4006543457508087,73,Type_73,The serum concentration of Doxorubicin can be increased when it is combined with Mefloquine.,73,Type_73,Yes
DB00691,Moexipril,DB01601,Lopinavir,0.37010836601257324,20,Type_20,Moexipril may increase the QTc-prolonging activities of Lopinavir.,20,Type_20,Yes
DB00440,Trimethoprim,DB00700,Eplerenone,0.48249951004981995,68,Type_68,Trimethoprim may increase the hyperkalemic activities of Eplerenone.,68,Type_68,Yes
DB00244,Mesalazine,DB08880,Teriflunomide,0.41167324781417847,49,Type_49,The risk or severity of adverse effects can be increased when Mesalazine is combined with Teriflunomide.,57,Type_57,No
DB01253,Ergometrine,DB06616,Bosutinib,0.43166473507881165,73,Type_73,The serum concentration of Bosutinib can be increased when it is combined with Ergometrine.,73,Type_73,Yes
DB00238,Nevirapine,DB00864,Tacrolimus,0.39556217193603516,47,Type_47,The metabolism of Tacrolimus can be decreased when combined with Nevirapine.,4,Type_4,No
DB00363,Clozapine,DB08868,Fingolimod,0.4944905638694763,47,Type_47,The metabolism of Fingolimod can be decreased when combined with Clozapine.,20,Type_20,No
DB00951,Isoniazid,DB01071,Mequitazine,0.4396167993545532,75,Type_75,The serum concentration of Mequitazine can be decreased when it is combined with Isoniazid.,47,Type_47,No
DB00195,Betaxolol,DB00396,Progesterone,0.48815301060676575,47,Type_47,The metabolism of Progesterone can be decreased when combined with Betaxolol.,47,Type_47,Yes
DB00199,Erythromycin,DB00726,Trimipramine,0.4593316316604614,47,Type_47,The metabolism of Trimipramine can be decreased when combined with Erythromycin.,20,Type_20,No
DB00343,Diltiazem,DB09280,Lumacaftor,0.4168572723865509,4,Type_4,The metabolism of Lumacaftor can be increased when combined with Diltiazem.,73,Type_73,No
DB00783,Estradiol,DB11586,Asunaprevir,0.4592609405517578,70,Type_70,The therapeutic efficacy of Asunaprevir can be decreased when used in combination with Estradiol.,75,Type_75,No
DB01200,Bromocriptine,DB06216,Asenapine,0.4917348027229309,73,Type_73,The serum concentration of Asenapine can be increased when it is combined with Bromocriptine.,70,Type_70,No
DB00603,Medroxyprogesterone acetate,DB01211,Clarithromycin,0.45579445362091064,47,Type_47,The metabolism of Clarithromycin can be decreased when combined with Medroxyprogesterone acetate.,73,Type_73,No
DB01137,Levofloxacin,DB06697,Artemether,0.433016836643219,20,Type_20,Levofloxacin may increase the QTc-prolonging activities of Artemether.,20,Type_20,Yes
DB00788,Naproxen,DB01097,Leflunomide,0.4452120065689087,47,Type_47,The metabolism of Leflunomide can be decreased when combined with Naproxen.,47,Type_47,Yes
DB00254,Doxycycline,DB00808,Indapamide,0.4587756395339966,47,Type_47,The metabolism of Indapamide can be decreased when combined with Doxycycline.,47,Type_47,Yes
DB00568,Cinnarizine,DB09280,Lumacaftor,0.43662503361701965,75,Type_75,The serum concentration of Lumacaftor can be decreased when it is combined with Cinnarizine.,75,Type_75,Yes
DB00281,Lidocaine,DB01182,Propafenone,0.464742511510849,73,Type_73,The serum concentration of Propafenone can be increased when it is combined with Lidocaine.,47,Type_47,No
DB00541,Vincristine,DB01110,Miconazole,0.3964667022228241,73,Type_73,The serum concentration of Miconazole can be increased when it is combined with Vincristine.,73,Type_73,Yes
DB00373,Timolol,DB01224,Quetiapine,0.34190064668655396,49,Type_49,The risk or severity of adverse effects can be increased when Timolol is combined with Quetiapine.,49,Type_49,Yes
DB00349,Clobazam,DB00433,Prochlorperazine,0.4688069820404053,47,Type_47,The metabolism of Prochlorperazine can be decreased when combined with Clobazam.,47,Type_47,Yes
DB00283,Clemastine,DB01045,Rifampicin,0.3724396228790283,47,Type_47,The metabolism of Rifampicin can be decreased when combined with Clemastine.,47,Type_47,Yes
DB00615,Rifabutin,DB09065,Cobicistat,0.3870006799697876,73,Type_73,The serum concentration of Cobicistat can be increased when it is combined with Rifabutin.,47,Type_47,No
DB00313,Valproic acid,DB01075,Diphenhydramine,0.44769370555877686,47,Type_47,The metabolism of Diphenhydramine can be decreased when combined with Valproic acid.,49,Type_49,No
DB00625,Efavirenz,DB00976,Telithromycin,0.4626016914844513,47,Type_47,The metabolism of Telithromycin can be decreased when combined with Efavirenz.,47,Type_47,Yes
DB01100,Pimozide,DB01151,Desipramine,0.37425926327705383,20,Type_20,Pimozide may increase the QTc-prolonging activities of Desipramine.,20,Type_20,Yes
DB00320,Dihydroergotamine,DB00790,Perindopril,0.43831896781921387,73,Type_73,The serum concentration of Perindopril can be increased when it is combined with Dihydroergotamine.,73,Type_73,Yes
DB01014,Balsalazide,DB01033,Mercaptopurine,0.462738573551178,47,Type_47,The metabolism of Mercaptopurine can be decreased when combined with Balsalazide.,47,Type_47,Yes
DB00508,Triflupromazine,DB01131,Proguanil,0.4779176712036133,47,Type_47,The metabolism of Proguanil can be decreased when combined with Triflupromazine.,73,Type_73,No
DB00398,Sorafenib,DB00762,Irinotecan,0.4727509915828705,73,Type_73,The serum concentration of Irinotecan can be increased when it is combined with Sorafenib.,73,Type_73,Yes
DB00321,Amitriptyline,DB01023,Felodipine,0.40599945187568665,49,Type_49,The risk or severity of adverse effects can be increased when Amitriptyline is combined with Felodipine.,47,Type_47,No
DB00204,Dofetilide,DB00370,Mirtazapine,0.4192981421947479,20,Type_20,Dofetilide may increase the QTc-prolonging activities of Mirtazapine.,20,Type_20,Yes
DB00196,Fluconazole,DB00503,Ritonavir,0.44236087799072266,47,Type_47,The metabolism of Ritonavir can be decreased when combined with Fluconazole.,47,Type_47,Yes
DB00207,Azithromycin,DB01211,Clarithromycin,0.3927310109138489,73,Type_73,The serum concentration of Clarithromycin can be increased when it is combined with Azithromycin.,20,Type_20,No
DB00454,Meperidine,DB01149,Nefazodone,0.44596272706985474,64,Type_64,Meperidine may increase the serotonergic activities of Nefazodone.,47,Type_47,No
DB00794,Primidone,DB01325,Quinethazone,0.4574730694293976,30,Type_30,Primidone may increase the orthostatic hypotensive activities of Quinethazone.,30,Type_30,Yes
DB00257,Clotrimazole,DB00531,Cyclophosphamide,0.4722539782524109,47,Type_47,The metabolism of Cyclophosphamide can be decreased when combined with Clotrimazole.,47,Type_47,Yes
DB00655,Estrone,DB01059,Norfloxacin,0.3073115944862366,49,Type_49,The risk or severity of adverse effects can be increased when Estrone is combined with Norfloxacin.,49,Type_49,Yes
DB00193,Tramadol,DB08864,Rilpivirine,0.49402227997779846,73,Type_73,The serum concentration of Rilpivirine can be increased when it is combined with Tramadol.,75,Type_75,No
DB06724,Calcium carbonate,DB08931,Riociguat,0.48802265524864197,75,Type_75,The serum concentration of Riociguat can be decreased when it is combined with Calcium carbonate.,75,Type_75,Yes
DB00285,Venlafaxine,DB00934,Maprotiline,0.4426650404930115,49,Type_49,The risk or severity of adverse effects can be increased when Venlafaxine is combined with Maprotiline.,49,Type_49,Yes
DB01074,Perhexiline,DB01589,Quazepam,0.43024367094039917,47,Type_47,The metabolism of Quazepam can be decreased when combined with Perhexiline.,73,Type_73,No
DB00006,Bivalirudin,DB06414,Etravirine,0.4134521782398224,47,Type_47,The metabolism of Etravirine can be decreased when combined with Bivalirudin.,75,Type_75,No
DB00261,Anagrelide,DB01211,Clarithromycin,0.3885681927204132,73,Type_73,The serum concentration of Clarithromycin can be increased when it is combined with Anagrelide.,20,Type_20,No
DB00599,Thiopental,DB00622,Nicardipine,0.39552393555641174,4,Type_4,The metabolism of Nicardipine can be increased when combined with Thiopental.,60,Type_60,No
DB00215,Citalopram,DB00680,Moricizine,0.454028457403183,73,Type_73,The serum concentration of Moricizine can be increased when it is combined with Citalopram.,49,Type_49,No
DB00321,Amitriptyline,DB00398,Sorafenib,0.3924501836299896,73,Type_73,The serum concentration of Sorafenib can be increased when it is combined with Amitriptyline.,47,Type_47,No
DB00091,Cyclosporine,DB01166,Cilostazol,0.4950261414051056,47,Type_47,The metabolism of Cilostazol can be decreased when combined with Cyclosporine.,73,Type_73,No
DB01211,Clarithromycin,DB06216,Asenapine,0.4687393009662628,73,Type_73,The serum concentration of Asenapine can be increased when it is combined with Clarithromycin.,47,Type_47,No
DB00252,Phenytoin,DB00850,Perphenazine,0.41637420654296875,4,Type_4,The metabolism of Perphenazine can be increased when combined with Phenytoin.,4,Type_4,Yes
DB01017,Minocycline,DB01189,Desflurane,0.47771012783050537,16,Type_16,Minocycline may increase the central nervous system depressant (CNS depressant) activities of Desflurane.,16,Type_16,Yes
DB00224,Indinavir,DB01167,Itraconazole,0.4796057641506195,47,Type_47,The metabolism of Itraconazole can be decreased when combined with Indinavir.,73,Type_73,No
DB00363,Clozapine,DB00849,Methylphenobarbital,0.28825250267982483,60,Type_60,Clozapine may increase the hypotensive activities of Methylphenobarbital.,49,Type_49,No
DB00400,Griseofulvin,DB01418,Acenocoumarol,0.4004024863243103,75,Type_75,The serum concentration of Acenocoumarol can be decreased when it is combined with Griseofulvin.,75,Type_75,Yes
DB00607,Nafcillin,DB00977,Ethinylestradiol,0.4193236529827118,70,Type_70,The therapeutic efficacy of Ethinylestradiol can be decreased when used in combination with Nafcillin.,4,Type_4,No
DB01149,Nefazodone,DB06605,Apixaban,0.4859018623828888,73,Type_73,The serum concentration of Apixaban can be increased when it is combined with Nefazodone.,73,Type_73,Yes
DB01072,Atazanavir,DB06772,Cabazitaxel,0.4670375883579254,73,Type_73,The serum concentration of Cabazitaxel can be increased when it is combined with Atazanavir.,73,Type_73,Yes
DB00254,Doxycycline,DB01098,Rosuvastatin,0.4931774437427521,47,Type_47,The metabolism of Rosuvastatin can be decreased when combined with Doxycycline.,47,Type_47,Yes
DB00898,Ethanol,DB01104,Sertraline,0.4535352885723114,49,Type_49,The risk or severity of adverse effects can be increased when Ethanol is combined with Sertraline.,49,Type_49,Yes
DB00647,Dextropropoxyphene,DB01246,Alimemazine,0.4738273024559021,60,Type_60,Dextropropoxyphene may increase the hypotensive activities of Alimemazine.,60,Type_60,Yes
DB00351,Megestrol acetate,DB01418,Acenocoumarol,0.4804513156414032,70,Type_70,The therapeutic efficacy of Acenocoumarol can be decreased when used in combination with Megestrol acetate.,70,Type_70,Yes
DB00238,Nevirapine,DB00358,Mefloquine,0.46594321727752686,47,Type_47,The metabolism of Mefloquine can be decreased when combined with Nevirapine.,4,Type_4,No
DB00320,Dihydroergotamine,DB00669,Sumatriptan,0.49278169870376587,49,Type_49,The risk or severity of adverse effects can be increased when Dihydroergotamine is combined with Sumatriptan.,49,Type_49,Yes
DB01203,Nadolol,DB01580,Oxprenolol,0.4677235186100006,25,Type_25,Nadolol may increase the atrioventricular blocking (AV block) activities of Oxprenolol.,60,Type_60,No
DB00503,Ritonavir,DB04861,Nebivolol,0.4910019338130951,47,Type_47,The metabolism of Nebivolol can be decreased when combined with Ritonavir.,73,Type_73,No
DB00458,Imipramine,DB04861,Nebivolol,0.4632565677165985,73,Type_73,The serum concentration of Nebivolol can be increased when it is combined with Imipramine.,73,Type_73,Yes
DB00738,Pentamidine,DB01261,Sitagliptin,0.4186145067214966,70,Type_70,The therapeutic efficacy of Sitagliptin can be decreased when used in combination with Pentamidine.,70,Type_70,Yes
DB00331,Metformin,DB00440,Trimethoprim,0.4679570198059082,73,Type_73,The serum concentration of Trimethoprim can be increased when it is combined with Metformin.,73,Type_73,Yes
DB01220,Rifaximin,DB01221,Ketamine,0.32572370767593384,4,Type_4,The metabolism of Ketamine can be increased when combined with Rifaximin.,73,Type_73,No
DB00752,Tranylcypromine,DB08931,Riociguat,0.4114735722541809,60,Type_60,Tranylcypromine may increase the hypotensive activities of Riociguat.,60,Type_60,Yes
DB00537,Ciprofloxacin,DB01197,Captopril,0.41266247630119324,82,Type_82,Ciprofloxacin may increase the arrhythmogenic activities of Captopril.,82,Type_82,Yes
DB00215,Citalopram,DB05039,Indacaterol,0.45408105850219727,20,Type_20,Citalopram may increase the QTc-prolonging activities of Indacaterol.,20,Type_20,Yes
DB00849,Methylphenobarbital,DB01242,Clomipramine,0.4372602105140686,4,Type_4,The metabolism of Clomipramine can be increased when combined with Methylphenobarbital.,4,Type_4,Yes
DB00705,Delavirdine,DB04898,Ximelagatran,0.48338672518730164,47,Type_47,The metabolism of Ximelagatran can be decreased when combined with Delavirdine.,75,Type_75,No
DB01377,Magnesium oxide,DB04574,Estrone sulfate,0.3502271771430969,73,Type_73,The serum concentration of Estrone sulfate can be increased when it is combined with Magnesium oxide.,3,Type_3,No
DB00908,Quinidine,DB01192,Oxymorphone,0.48537033796310425,47,Type_47,The metabolism of Oxymorphone can be decreased when combined with Quinidine.,47,Type_47,Yes
DB00246,Ziprasidone,DB00933,Mesoridazine,0.49659624695777893,49,Type_49,The risk or severity of adverse effects can be increased when Ziprasidone is combined with Mesoridazine.,47,Type_47,No
DB00295,Morphine,DB00755,Tretinoin,0.4687328040599823,49,Type_49,The risk or severity of adverse effects can be increased when Morphine is combined with Tretinoin.,49,Type_49,Yes
DB00285,Venlafaxine,DB09068,Vortioxetine,0.47928813099861145,47,Type_47,The metabolism of Vortioxetine can be decreased when combined with Venlafaxine.,49,Type_49,No
DB00599,Thiopental,DB08907,Canagliflozin,0.4198325276374817,60,Type_60,Thiopental may increase the hypotensive activities of Canagliflozin.,60,Type_60,Yes
DB01120,Gliclazide,DB05812,Abiraterone,0.37275272607803345,73,Type_73,The serum concentration of Abiraterone can be increased when it is combined with Gliclazide.,47,Type_47,No
