Drug1_ID,Drug2_ID,Label
DB00232,DB01153,0
DB01070,DB01090,0
DB00326,DB06769,0
DB09449,DB00126,0
DB00793,DB06813,0
DB00889,DB01431,0
DB08984,DB08908,0
DB04865,DB00228,0
DB00469,DB00537,0
DB06695,DB00282,0
DB00737,DB01140,0
DB01160,DB09241,0
DB00391,DB04573,0
DB05219,DB06654,0
DB00772,DB01656,0
DB12278,DB01407,0
DB00550,DB11126,0
DB04854,DB00572,0
DB11610,DB01356,0
DB01213,DB01217,0
DB01433,DB00247,0
DB06207,DB00879,0
DB01413,DB06813,0
DB00943,DB01006,0
DB11596,DB01303,0
DB01608,DB09262,0
DB08905,DB09293,0
DB09146,DB00393,0
DB08918,DB01602,0
DB00593,DB00610,0
DB06742,DB00367,0
DB01162,DB01330,0
DB09342,DB08938,0
DB01384,DB00331,0
DB01082,DB01204,0
DB01039,DB00432,0
DB01004,DB00499,0
DB08807,DB00394,0
DB09323,DB00681,0
DB09060,DB08913,0
DB01364,DB08889,0
DB06441,DB01260,0
DB00736,DB08869,0
DB09321,DB00397,0
DB06707,DB08931,0
DB01626,DB06788,0
DB01240,DB01328,0
DB00303,DB00666,0
DB01612,DB01433,0
DB00813,DB00838,0
DB01168,DB01208,0
DB09262,DB00292,0
DB01103,DB01602,0
DB01111,DB01408,0
DB00336,DB01209,0
DB00140,DB00236,0
DB01158,DB00595,0
DB00792,DB01207,0
DB06725,DB00295,0
DB06282,DB01217,0
DB01415,DB00169,0
DB00391,DB01582,0
DB08816,DB06626,0
DB00797,DB00977,0
DB06802,DB00665,0
DB12598,DB09060,0
DB01362,DB08983,0
DB01086,DB06636,0
DB00621,DB01332,0
DB08996,DB13747,0
DB06813,DB00674,0
DB00749,DB11235,0
DB00334,DB00607,0
DB00797,DB01267,0
DB00273,DB01597,0
DB06204,DB09049,0
DB00960,DB01135,0
DB01297,DB00394,0
DB09273,DB01249,0
DB00814,DB00623,0
DB01280,DB00437,0
DB01185,DB09273,0
DB01390,DB00586,0
DB01275,DB00548,0
DB00980,DB00452,0
DB01046,DB06264,0
DB11730,DB00542,0
DB00818,DB09214,0
DB00585,DB11231,0
DB08912,DB09119,0
DB00704,DB00195,0
DB01295,DB00496,0
DB11156,DB00330,0
DB01339,DB06626,0
DB11943,DB00176,0
DB09342,DB06210,0
DB00565,DB04571,0
DB00497,DB06412,0
DB01071,DB01173,0
DB01301,DB08907,0
DB00799,DB00548,0
DB11596,DB08992,0
DB00728,DB01135,0
DB01246,DB00482,0
DB09245,DB01140,0
DB00914,DB00557,0
DB08954,DB00292,0
DB01626,DB09104,0
DB01325,DB00977,0
DB06402,DB01140,0
DB01298,DB06781,0
DB00831,DB09119,0
DB00787,DB01131,0
DB00556,DB00752,0
DB01408,DB01199,0
DB01224,DB00150,0
DB00737,DB01077,0
DB09069,DB04574,0
DB02638,DB00120,0
DB08918,DB00511,0
DB06403,DB01087,0
DB00983,DB00191,0
DB01223,DB08996,0
DB02638,DB00835,0
DB05109,DB08798,0
DB01221,DB01329,0
DB00184,DB00530,0
DB00897,DB01138,0
DB00737,DB09289,0
DB00969,DB09009,0
DB01184,DB00551,0
DB00369,DB00879,0
DB09389,DB00706,0
DB00992,DB11235,0
DB09389,DB00242,0
DB09061,DB00832,0
DB08971,DB00529,0
DB09322,DB06154,0
DB08811,DB01249,0
DB06766,DB13873,0
DB09323,DB09065,0
DB00677,DB02546,0
DB01627,DB00695,0
DB09020,DB00719,0
DB06016,DB00970,0
DB00709,DB08967,0
DB01415,DB00945,0
DB08991,DB06402,0
DB01256,DB00591,0
DB01357,DB09185,0
DB01369,DB00854,0
DB01369,DB00206,0
DB00979,DB00490,0
DB01004,DB01113,0
DB00389,DB00810,0
DB00757,DB00880,0
DB01205,DB01007,0
DB00385,DB01255,0
DB00211,DB00355,0
DB09082,DB00287,0
DB09389,DB06193,0
DB00410,DB01597,0
DB00928,DB00922,0
DB00501,DB00548,0
DB01176,DB00584,0
DB00862,DB00490,0
DB12278,DB09396,0
DB01326,DB01157,0
DB00259,DB01359,0
DB11609,DB06713,0
DB01171,DB00378,0
DB01330,DB00229,0
DB01186,DB00555,0
DB00436,DB01299,0
DB01014,DB06791,0
DB00313,DB00158,0
DB00742,DB01268,0
DB00153,DB06777,0
DB00606,DB00977,0
DB04840,DB01232,0
DB12598,DB00252,0
DB00919,DB08822,0
DB00291,DB01357,0
DB09090,DB00212,0
DB08873,DB00970,0
DB01161,DB01613,0
DB00312,DB00810,0
DB00515,DB11362,0
DB05239,DB00455,0
DB08800,DB09224,0
DB09257,DB00689,0
DB11636,DB00518,0
DB00531,DB00962,0
DB03793,DB00142,0
DB00724,DB01233,0
DB00267,DB01229,0
DB09323,DB04898,0
DB00929,DB08964,0
DB01223,DB01413,0
DB13595,DB00551,0
DB13874,DB00216,0
DB00737,DB00894,0
DB00740,DB03585,0
DB06145,DB00703,0
DB09093,DB13873,0
DB07615,DB01124,0
DB06788,DB00387,0
DB01426,DB06287,0
DB00935,DB09095,0
DB00390,DB00740,0
DB06204,DB00681,0
DB00637,DB00949,0
DB06145,DB00639,0
DB01088,DB06713,0
DB09209,DB13139,0
DB00837,DB09104,0
DB08903,DB01199,0
DB06212,DB09185,0
DB00274,DB00402,0
DB01623,DB01089,0
DB00911,DB09041,0
DB01013,DB08815,0
DB01223,DB08887,0
DB00592,DB00718,0
DB00814,DB00367,0
DB00970,DB00186,0
DB00689,DB11106,0
DB09047,DB06636,0
DB01029,DB00615,0
DB09083,DB01563,0
DB00968,DB01255,0
DB00764,DB00631,0
DB00260,DB00477,0
DB00232,DB09297,0
DB06154,DB00361,0
DB01239,DB09055,0
DB04576,DB08964,0
DB09153,DB09267,0
DB00822,DB00936,0
DB00162,DB09067,0
DB00210,DB00626,0
DB08796,DB01063,0
DB13878,DB01337,0
DB01208,DB00919,0
DB00695,DB00828,0
DB00537,DB09330,0
DB00429,DB01006,0
DB00822,DB09102,0
DB06594,DB00744,0
DB09091,DB05265,0
DB00727,DB09130,0
DB00859,DB00884,0
DB09269,DB00254,0
DB00888,DB06764,0
DB01094,DB00027,0
DB11633,DB00453,0
DB09300,DB00699,0
DB06700,DB01170,0
DB01600,DB00813,0
DB11362,DB01064,0
DB00489,DB00367,0
DB09143,DB00703,0
DB01545,DB08827,0
DB00500,DB00313,0
DB00853,DB00797,0
DB00375,DB00876,0
DB09352,DB01544,0
DB09055,DB08801,0
DB01262,DB00247,0
DB00658,DB00423,0
DB00434,DB06711,0
DB00695,DB00817,0
DB00554,DB01184,0
DB00341,DB11596,0
DB00990,DB00274,0
DB00330,DB00458,0
DB09286,DB01708,0
DB11363,DB00449,0
DB01275,DB03128,0
DB00421,DB01409,0
DB01073,DB00104,0
DB01261,DB01303,0
DB06707,DB00732,0
DB06769,DB00746,0
DB06813,DB01410,0
DB01420,DB00551,0
DB11235,DB08899,0
DB00925,DB00663,0
DB11342,DB00937,0
DB00834,DB01338,0
DB09034,DB00397,0
DB08912,DB09137,0
DB00611,DB00665,0
DB00152,DB01244,0
DB01245,DB01207,0
DB00584,DB06711,0
DB06403,DB00839,0
DB01408,DB02709,0
DB01247,DB06691,0
DB00961,DB04711,0
DB00357,DB00682,0
DB00515,DB00708,0
DB00338,DB00823,0
DB08905,DB01216,0
DB12070,DB01204,0
DB00669,DB01435,0
DB01208,DB06287,0
DB00635,DB06782,0
DB00523,DB00936,0
DB03796,DB00752,0
DB09322,DB08903,0
DB00437,DB00500,0
DB00340,DB08887,0
DB06723,DB08893,0
DB00934,DB00876,0
DB00703,DB01026,0
DB00419,DB06771,0
DB06774,DB08801,0
DB01240,DB00684,0
DB01558,DB01184,0
DB06710,DB04573,0
DB01586,DB08967,0
DB00488,DB13872,0
DB01015,DB01238,0
DB13153,DB00234,0
DB12364,DB00923,0
DB01234,DB11596,0
DB01325,DB01324,0
DB01020,DB02187,0
DB00856,DB00312,0
DB00410,DB01183,0
DB01099,DB00191,0
DB01021,DB00256,0
DB00834,DB00170,0
DB09338,DB11817,0
DB01331,DB00196,0
DB00750,DB00590,0
DB01581,DB00846,0
DB01195,DB00404,0
DB09216,DB00376,0
DB00646,DB06800,0
DB00697,DB01365,0
DB09268,DB00459,0
DB00937,DB09414,0
DB00450,DB09087,0
DB00951,DB09488,0
DB01582,DB00467,0
DB00345,DB06626,0
DB08877,DB06155,0
DB00673,DB09283,0
DB08992,DB00744,0
DB00575,DB11915,0
DB00936,DB05015,0
DB00413,DB00686,0
DB00195,DB01263,0
DB01586,DB00482,0
DB09232,DB00782,0
DB01155,DB01178,0
DB00928,DB08913,0
DB00362,DB09079,0
DB01606,DB01197,0
DB01553,DB01283,0
DB00080,DB11231,0
DB00115,DB00899,0
DB00605,DB00199,0
DB00328,DB00828,0
DB09396,DB01247,0
DB11235,DB00275,0
DB00142,DB00394,0
DB00178,DB01172,0
DB00567,DB00719,0
DB00709,DB01582,0
DB00846,DB00634,0
DB00839,DB01026,0
DB01144,DB01613,0
DB00226,DB00482,0
DB00982,DB00356,0
DB06204,DB00515,0
DB00602,DB00668,0
DB00809,DB00837,0
DB00979,DB09070,0
DB00369,DB06725,0
DB11699,DB09300,0
DB00800,DB01101,0
DB06706,DB04896,0
DB00561,DB08913,0
DB01047,DB01580,0
DB00578,DB01090,0
DB09321,DB00438,0
DB09209,DB01239,0
DB12924,DB00292,0
DB09290,DB06150,0
DB00648,DB01117,0
DB00834,DB01294,0
DB01108,DB00615,0
DB00859,DB01032,0
DB01117,DB06764,0
DB01606,DB00935,0
DB06335,DB00922,0
DB01238,DB03615,0
DB08958,DB00332,0
DB00336,DB00323,0
DB00581,DB00957,0
DB00730,DB00805,0
DB01627,DB01188,0
DB00668,DB09293,0
DB08993,DB08871,0
DB01275,DB11586,0
DB00130,DB00428,0
DB09146,DB01008,0
DB01161,DB06196,0
DB09090,DB08872,0
DB00712,DB08957,0
DB01336,DB00970,0
DB09198,DB00257,0
DB00307,DB09296,0
DB00742,DB02703,0
DB06288,DB00210,0
DB12278,DB00588,0
DB06153,DB01370,0
DB09220,DB08991,0
DB00380,DB04839,0
DB06211,DB00592,0
DB09009,DB00035,0
DB00730,DB00352,0
DB00750,DB06800,0
DB13145,DB01216,0
DB06637,DB00158,0
DB00665,DB01466,0
DB08958,DB00679,0
DB00998,DB00576,0
DB06202,DB04572,0
DB00760,DB00608,0
DB00821,DB09008,0
DB00328,DB08801,0
DB00704,DB00572,0
DB00389,DB00719,0
DB00999,DB01093,0
DB00218,DB01247,0
DB09296,DB01601,0
DB00392,DB06711,0
DB06774,DB00254,0
DB01017,DB06781,0
DB00418,DB06709,0
DB09477,DB00781,0
DB06335,DB09223,0
DB04711,DB00308,0
DB00961,DB00983,0
DB01186,DB09272,0
DB00721,DB01609,0
DB00997,DB11135,0
DB09338,DB09030,0
DB06803,DB00691,0
DB00705,DB13139,0
DB01628,DB13879,0
DB00305,DB00769,0
DB00847,DB00245,0
DB06202,DB12161,0
DB00266,DB01303,0
DB00475,DB03128,0
DB09094,DB09273,0
DB01159,DB08974,0
DB09324,DB06176,0
DB00456,DB00309,0
DB00446,DB00524,0
DB12070,DB01294,0
DB01412,DB01364,0
DB01016,DB08901,0
DB00392,DB01203,0
DB09230,DB01240,0
DB00205,DB13925,0
DB01013,DB09049,0
DB06218,DB01567,0
DB00499,DB00142,0
DB00140,DB01037,0
DB00860,DB04398,0
DB09323,DB09262,0
DB00690,DB09449,0
DB09516,DB00480,0
DB00648,DB06800,0
DB01193,DB04339,0
DB00550,DB00245,0
DB00687,DB06595,0
DB01393,DB01273,0
DB01194,DB01176,0
DB08971,DB06824,0
DB11828,DB06267,0
DB00869,DB01074,0
DB09209,DB00628,0
DB00957,DB00142,0
DB00259,DB00879,0
DB00915,DB08899,0
DB06782,DB04786,0
DB08918,DB00255,0
DB00188,DB00527,0
DB00289,DB01339,0
DB06288,DB00362,0
DB09021,DB09211,0
DB09216,DB01176,0
DB00664,DB00428,0
DB01133,DB11268,0
DB04711,DB00170,0
DB06401,DB12532,0
DB06414,DB01066,0
DB04871,DB01489,0
DB00671,DB05294,0
DB01208,DB09283,0
DB01103,DB00952,0
DB00589,DB00456,0
DB00310,DB00446,0
DB00686,DB09352,0
DB01205,DB01057,0
DB09047,DB00304,0
DB08976,DB09221,0
DB00218,DB00496,0
DB00210,DB00336,0
DB01004,DB06708,0
DB01010,DB06335,0
DB08996,DB02187,0
DB13874,DB09008,0
DB11148,DB01220,0
DB00791,DB00245,0
DB09047,DB00837,0
DB00136,DB01214,0
DB11817,DB12267,0
DB01068,DB06819,0
DB01096,DB01249,0
DB00573,DB00224,0
DB00270,DB00967,0
DB06699,DB08908,0
DB09257,DB01615,0
DB08860,DB06206,0
DB09055,DB04794,0
DB06616,DB01611,0
DB13747,DB01113,0
DB01260,DB00313,0
DB01202,DB00459,0
DB00366,DB00203,0
DB00852,DB00218,0
DB00677,DB06800,0
DB01414,DB08983,0
DB00781,DB00718,0
DB06690,DB00631,0
DB00257,DB02187,0
DB04908,DB00290,0
DB01099,DB06243,0
DB01176,DB00196,0
DB00813,DB08931,0
DB08896,DB00898,0
DB01592,DB00252,0
DB00552,DB04552,0
DB00704,DB01582,0
DB04861,DB00592,0
DB00280,DB00387,0
DB08874,DB00126,0
DB01096,DB01242,0
DB00520,DB09078,0
DB06690,DB04711,0
DB13323,DB00948,0
DB08911,DB00547,0
DB00928,DB00524,0
DB00906,DB06767,0
DB01294,DB00377,0
DB01463,DB00435,0
DB01599,DB05265,0
DB05990,DB00678,0
DB08922,DB01047,0
DB00226,DB01068,0
DB01196,DB01262,0
DB01243,DB11921,0
DB01126,DB08801,0
DB00745,DB00894,0
DB00491,DB04898,0
DB01274,DB06799,0
DB09330,DB00591,0
DB01070,DB04861,0
DB08826,DB00426,0
DB06816,DB01595,0
DB01599,DB06663,0
DB09235,DB00317,0
DB00489,DB00493,0
DB01431,DB00882,0
DB09039,DB00524,0
DB00573,DB09499,0
DB01384,DB01597,0
DB08909,DB09352,0
DB01081,DB09278,0
DB13158,DB06268,0
DB01401,DB09008,0
DB08808,DB00828,0
DB01041,DB00812,0
DB00364,DB00812,0
DB01010,DB00999,0
DB01118,DB02701,0
DB01013,DB06804,0
DB01016,DB08828,0
DB00511,DB00746,0
DB00465,DB09291,0
DB00240,DB01053,0
DB00488,DB01390,0
DB00800,DB05039,0
DB00897,DB09031,0
DB01348,DB01558,0
DB12161,DB00275,0
DB01098,DB00592,0
DB00593,DB08897,0
DB00379,DB09008,0
DB00262,DB00245,0
DB11239,DB00833,0
DB01327,DB06213,0
DB00925,DB09125,0
DB09091,DB09120,0
DB00217,DB01229,0
DB00760,DB01559,0
DB06147,DB09262,0
DB08826,DB00190,0
DB00202,DB00104,0
DB12070,DB00323,0
DB01436,DB05219,0
DB00899,DB04574,0
DB09220,DB06401,0
DB06589,DB01053,0
DB08869,DB11613,0
DB01087,DB09095,0
DB05351,DB01551,0
DB01250,DB01365,0
DB00880,DB01609,0
DB00410,DB09026,0
DB00435,DB03128,0
DB01397,DB00762,0
DB13747,DB00957,0
DB01201,DB00737,0
DB09211,DB09083,0
DB01581,DB08930,0
DB00437,DB00185,0
DB09295,DB00268,0
DB01603,DB04908,0
DB01204,DB04894,0
DB00205,DB01319,0
DB11943,DB00993,0
DB05294,DB04840,0
DB09117,DB01214,0
DB00251,DB09321,0
DB01626,DB01232,0
DB06766,DB06691,0
DB08905,DB00502,0
DB09017,DB01295,0
DB06795,DB00857,0
DB09297,DB00812,0
DB00496,DB00775,0
DB06207,DB02638,0
DB08439,DB08958,0
DB01151,DB01298,0
DB01160,DB00290,0
DB00688,DB01115,0
DB00880,DB00027,0
DB00646,DB00890,0
DB00855,DB06243,0
DB06288,DB09296,0
DB09289,DB00549,0
DB01127,DB11231,0
DB00976,DB00397,0
DB04835,DB00158,0
DB01014,DB00982,0
DB08884,DB06709,0
DB00814,DB09112,0
DB12598,DB00976,0
DB01022,DB01611,0
DB00746,DB01238,0
DB01349,DB12267,0
DB04861,DB00006,0
DB01369,DB00643,0
DB00512,DB01169,0
DB00765,DB01139,0
DB00816,DB06237,0
DB00609,DB08987,0
DB00255,DB01424,0
DB09561,DB01135,0
DB05271,DB00758,0
DB00630,DB05219,0
DB00408,DB00515,0
DB00469,DB01227,0
DB01021,DB01068,0
DB00818,DB11613,0
DB00080,DB01077,0
DB09119,DB00236,0
DB01370,DB00242,0
DB01063,DB01390,0
DB00909,DB11633,0
DB00798,DB00817,0
DB03128,DB00699,0
DB06262,DB00394,0
DB01403,DB08970,0
DB09085,DB00236,0
DB06145,DB01137,0
DB00797,DB01411,0
DB09210,DB00527,0
DB00246,DB00467,0
DB00259,DB01247,0
DB00829,DB06795,0
DB00759,DB09070,0
DB01133,DB09265,0
DB00622,DB00634,0
DB00706,DB00247,0
DB01193,DB00915,0
DB09068,DB09125,0
DB01092,DB04398,0
DB06698,DB08974,0
DB00751,DB00573,0
DB00393,DB00513,0
DB00845,DB00656,0
DB01415,DB09218,0
DB06724,DB00582,0
DB08954,DB00428,0
DB01161,DB00180,0
DB01384,DB05351,0
DB01126,DB09241,0
DB09125,DB01378,0
DB00389,DB01255,0
DB00599,DB00879,0
DB06626,DB00802,0
DB01021,DB00875,0
DB01036,DB00803,0
DB00563,DB01426,0
DB01021,DB01059,0
DB01151,DB00457,0
DB01579,DB08824,0
DB00374,DB09042,0
DB01282,DB00356,0
DB00185,DB06263,0
DB00983,DB11121,0
DB01577,DB00833,0
DB00745,DB00981,0
DB00859,DB00622,0
DB01333,DB00441,0
DB01628,DB01053,0
DB00651,DB00258,0
DB06201,DB09231,0
DB02300,DB08872,0
DB09322,DB01511,0
DB00442,DB01410,0
DB01218,DB06218,0
DB06202,DB09091,0
DB08822,DB00806,0
DB00220,DB08798,0
DB00495,DB00700,0
DB01037,DB08801,0
DB09156,DB00404,0
DB00925,DB00628,0
DB08816,DB08981,0
DB06663,DB06742,0
DB01033,DB00619,0
DB09211,DB01238,0
DB00263,DB01440,0
DB01234,DB00568,0
DB08801,DB03619,0
DB01627,DB00393,0
DB00134,DB00699,0
DB01212,DB05316,0
DB11994,DB00277,0
DB08931,DB00627,0
DB00998,DB11235,0
DB12483,DB09053,0
DB06290,DB00746,0
DB06412,DB08934,0
DB06697,DB01042,0
DB00291,DB00960,0
DB01246,DB00230,0
DB00232,DB01333,0
DB08872,DB00838,0
DB04846,DB09276,0
DB00360,DB01110,0
DB06698,DB08897,0
DB00366,DB02659,0
DB00267,DB00692,0
DB01080,DB00417,0
DB06147,DB00252,0
DB00863,DB00498,0
DB11156,DB00190,0
DB01597,DB08801,0
DB00722,DB00520,0
DB00482,DB00670,0
DB01589,DB06810,0
DB00737,DB01283,0
DB00728,DB01235,0
DB01256,DB13025,0
DB06715,DB01076,0
DB09396,DB09185,0
DB06193,DB11699,0
DB00748,DB01228,0
DB00692,DB00440,0
DB00823,DB04930,0
DB00323,DB04571,0
DB09257,DB00879,0
DB09389,DB00573,0
DB09135,DB00104,0
DB00970,DB06267,0
DB00969,DB01136,0
DB06637,DB00195,0
DB01413,DB01020,0
DB08906,DB04840,0
DB01369,DB00640,0
DB00560,DB00408,0
DB09135,DB00308,0
DB00663,DB09276,0
DB00978,DB00254,0
DB00408,DB09235,0
DB00919,DB00357,0
DB00673,DB00811,0
DB09281,DB01433,0
DB00973,DB01105,0
DB06016,DB09244,0
DB00736,DB00552,0
DB01403,DB08869,0
DB09016,DB04576,0
DB06737,DB01426,0
DB09281,DB01240,0
DB01143,DB00541,0
DB00525,DB08872,0
DB00828,DB00903,0
DB09389,DB00397,0
DB01039,DB00570,0
DB01143,DB00433,0
DB00424,DB01059,0
DB00490,DB00922,0
DB09063,DB00170,0
DB00747,DB00703,0
DB00260,DB00539,0
DB06594,DB08897,0
DB04967,DB01173,0
DB00697,DB09277,0
DB00884,DB00195,0
DB09069,DB00487,0
DB11148,DB00699,0
DB08911,DB06707,0
DB01223,DB00787,0
DB06810,DB13179,0
DB13747,DB00419,0
DB00235,DB00422,0
DB00736,DB01213,0
DB01192,DB00595,0
DB00300,DB08994,0
DB00480,DB00865,0
DB00422,DB09048,0
DB09561,DB06704,0
DB01614,DB00529,0
DB00822,DB00455,0
DB01301,DB00795,0
DB08882,DB00796,0
DB09128,DB00485,0
DB04846,DB09154,0
DB09102,DB00940,0
DB00780,DB06810,0
DB09102,DB08806,0
DB00232,DB00829,0
DB01420,DB09262,0
DB00385,DB01171,0
DB01878,DB01217,0
DB00771,DB00935,0
DB00743,DB09276,0
DB06795,DB09215,0
DB00678,DB00417,0
DB00347,DB01172,0
DB00728,DB09030,0
DB00800,DB09295,0
DB00308,DB06268,0
DB08804,DB00710,0
DB03128,DB01238,0
DB01433,DB01057,0
DB09084,DB00444,0
DB00185,DB01034,0
DB06016,DB11148,0
DB01008,DB00911,0
DB00280,DB11586,0
DB00897,DB00035,0
DB00626,DB06813,0
DB12332,DB00833,0
DB06282,DB00303,0
DB09235,DB00781,0
DB00217,DB01544,0
DB11613,DB01247,0
DB01065,DB00264,0
DB09279,DB00526,0
DB09162,DB01332,0
DB00232,DB00231,0
DB00115,DB06204,0
DB13878,DB01623,0
DB00611,DB01089,0
DB00779,DB00355,0
DB00379,DB01119,0
DB11148,DB00274,0
DB00470,DB06736,0
DB13025,DB01283,0
DB00288,DB01089,0
DB00899,DB00203,0
DB06782,DB00968,0
DB11793,DB11254,0
DB06689,DB09000,0
DB01429,DB00297,0
DB01046,DB01157,0
DB00650,DB01656,0
DB01099,DB00459,0
DB00368,DB00572,0
DB01136,DB06704,0
DB01064,DB04398,0
DB00513,DB04894,0
DB09085,DB00730,0
DB09096,DB11613,0
DB01096,DB01656,0
DB01195,DB06824,0
DB00165,DB00854,0
DB06802,DB01065,0
DB00366,DB00196,0
DB00987,DB08934,0
DB00258,DB01026,0
DB01193,DB06718,0
DB01214,DB00924,0
DB00962,DB00177,0
DB00273,DB01128,0
DB00683,DB06764,0
DB00828,DB00683,0
DB01578,DB00180,0
DB00385,DB13025,0
DB09283,DB01422,0
DB08967,DB09215,0
DB00293,DB04743,0
DB05245,DB00518,0
DB09269,DB00613,0
DB00338,DB00336,0
DB06699,DB00399,0
DB01215,DB06826,0
DB09130,DB00247,0
DB06802,DB09185,0
DB08808,DB01234,0
DB00671,DB00385,0
DB00732,DB08824,0
DB06789,DB01083,0
DB09071,DB09330,0
DB00675,DB00258,0
DB00870,DB09555,0
DB00823,DB08931,0
DB00768,DB09070,0
DB01001,DB08875,0
DB09137,DB00193,0
DB00791,DB00919,0
DB00475,DB00862,0
DB01604,DB01332,0
DB01168,DB01173,0
DB00882,DB09414,0
DB00330,DB00738,0
DB06144,DB01248,0
DB11256,DB00104,0
DB08958,DB01057,0
DB06789,DB00175,0
DB00931,DB00588,0
DB00500,DB00305,0
DB13450,DB00412,0
DB00250,DB01209,0
DB01199,DB08991,0
DB06700,DB06210,0
DB04846,DB09156,0
DB00748,DB00424,0
DB00307,DB00526,0
DB00540,DB00531,0
DB01048,DB08913,0
DB11699,DB13231,0
DB00241,DB01119,0
DB09212,DB02959,0
DB00461,DB01191,0
DB00373,DB01232,0
DB01168,DB01213,0
DB00876,DB09053,0
DB00563,DB09130,0
DB09101,DB08913,0
DB00295,DB01604,0
DB01067,DB02659,0
DB08873,DB09018,0
DB08976,DB00184,0
DB01004,DB00837,0
DB01262,DB00428,0
DB08909,DB01328,0
DB00244,DB09041,0
DB00974,DB09244,0
DB00970,DB08941,0
DB00669,DB00999,0
DB01403,DB00569,0
DB00489,DB01099,0
DB00211,DB01207,0
DB00925,DB00634,0
DB00939,DB08947,0
DB12364,DB12532,0
DB11348,DB00639,0
DB00565,DB00245,0
DB00712,DB01558,0
DB00612,DB00737,0
DB00867,DB00179,0
DB00908,DB00993,0
DB00769,DB01030,0
DB01264,DB08994,0
DB13878,DB00681,0
DB11730,DB00524,0
DB09241,DB00775,0
DB09477,DB00962,0
DB06699,DB06764,0
DB00736,DB00358,0
DB00890,DB01563,0
DB00346,DB09516,0
DB01111,DB05219,0
DB06204,DB00876,0
DB12026,DB02659,0
DB00720,DB00153,0
DB00322,DB00518,0
DB00664,DB01253,0
DB02513,DB09330,0
DB06288,DB05630,0
DB06414,DB01602,0
DB01602,DB00440,0
DB06715,DB09161,0
DB00618,DB01587,0
DB00413,DB08875,0
DB00761,DB01259,0
DB09235,DB09054,0
DB00211,DB01065,0
DB00202,DB09352,0
DB09561,DB00274,0
DB00214,DB01205,0
DB06717,DB01032,0
DB00313,DB06804,0
DB01423,DB04868,0
DB00304,DB01262,0
DB01070,DB00457,0
DB01196,DB00639,0
DB00434,DB06213,0
DB00727,DB00817,0
DB01401,DB01390,0
DB11362,DB00992,0
DB00842,DB11586,0
DB01022,DB00673,0
DB00695,DB01026,0
DB00750,DB01397,0
DB00223,DB00318,0
DB00241,DB01203,0
DB00601,DB01058,0
DB00287,DB03615,0
DB01355,DB08871,0
DB00602,DB09231,0
DB06706,DB00594,0
DB00426,DB04938,0
DB00233,DB00832,0
DB05245,DB00412,0
DB00706,DB00623,0
DB09128,DB01059,0
DB00308,DB06213,0
DB00401,DB00379,0
DB01013,DB09256,0
DB00826,DB00813,0
DB00885,DB01172,0
DB01435,DB01878,0
DB11793,DB00837,0
DB00871,DB00653,0
DB00279,DB00316,0
DB01022,DB05990,0
DB00583,DB01324,0
DB11574,DB00940,0
DB01224,DB11079,0
DB01332,DB00208,0
DB00462,DB09034,0
DB00727,DB00568,0
DB00331,DB00804,0
DB00430,DB00446,0
DB00573,DB09042,0
DB00899,DB04898,0
DB00766,DB00578,0
DB00531,DB01034,0
DB08867,DB06212,0
DB06263,DB01580,0
DB00973,DB01331,0
DB00761,DB06206,0
DB00749,DB01186,0
DB09281,DB00911,0
DB01130,DB09322,0
DB04842,DB09488,0
DB00508,DB02709,0
DB11828,DB00680,0
DB01024,DB00980,0
DB09277,DB06774,0
DB00979,DB00134,0
DB11156,DB00836,0
DB04572,DB00480,0
DB06817,DB09008,0
DB00861,DB01238,0
DB00765,DB00837,0
DB06799,DB00310,0
DB08905,DB00559,0
DB00791,DB00652,0
DB00512,DB00213,0
DB09183,DB00396,0
DB00319,DB00976,0
DB01143,DB00209,0
DB00331,DB01418,0
DB00134,DB00854,0
DB00985,DB06712,0
DB09080,DB08872,0
DB01224,DB00832,0
DB01186,DB00477,0
DB06154,DB01115,0
DB00276,DB00298,0
DB01463,DB01101,0
DB06144,DB01622,0
DB09322,DB01299,0
DB00988,DB04865,0
DB00947,DB11256,0
DB01184,DB00366,0
DB11641,DB04855,0
DB09223,DB00496,0
DB04865,DB00446,0
DB01559,DB00591,0
DB00605,DB09146,0
DB00586,DB01466,0
DB09209,DB01104,0
DB11256,DB06287,0
DB01024,DB13146,0
DB01053,DB08964,0
DB01275,DB01110,0
DB00853,DB00283,0
DB00487,DB00544,0
DB00885,DB09039,0
DB09232,DB01406,0
DB01028,DB00838,0
DB09069,DB00035,0
DB00612,DB00782,0
DB01609,DB06771,0
DB01614,DB01364,0
DB00589,DB09270,0
DB01218,DB00774,0
DB00537,DB00426,0
DB05015,DB00420,0
DB01623,DB00393,0
DB00793,DB06691,0
DB09543,DB00850,0
DB00294,DB00967,0
DB06825,DB01394,0
DB00877,DB01170,0
DB09166,DB01410,0
DB00318,DB00417,0
DB00651,DB00986,0
DB00737,DB08967,0
DB00762,DB09216,0
DB00980,DB00903,0
DB06193,DB00732,0
DB00361,DB09352,0
DB00639,DB00682,0
DB01044,DB00395,0
DB01238,DB00120,0
DB00301,DB00949,0
DB06736,DB00718,0
DB06441,DB00656,0
DB11342,DB01181,0
DB09061,DB09085,0
DB04920,DB09060,0
DB01291,DB00754,0
DB06155,DB00292,0
DB00728,DB00711,0
DB00232,DB11737,0
DB00668,DB09278,0
